date,global_new_cases,global_new_cases_smoothed,global_new_deaths,global_new_deaths_smoothed
2023-10-21,9183,20812.88050557,1376,578.9999864
2023-10-22,32221,20095.71422817,363,579.14284164
2023-10-23,34398,20044.57113177,180,567.99998494
2023-10-24,42339,21007.14246879,1532,544.28571378
2023-10-25,11393,21006.42837362,36,531.42856888
2023-10-26,9534,21078.99974547,56,524.42856958
2023-10-27,8441,21072.71412664,51,513.42857558
2023-10-28,8416,20963.14268921,47,323.57142841
2023-10-29,27780,20328.7143147,270,310.28571421
2023-10-30,135799,34814.57158088,872,409.14285845
2023-10-31,10185,30221.14296961,1394,389.42856231
2023-11-01,1020,28739.2859496,3,384.71427813
2023-11-02,1016,27522.42862696,26,380.42856188
2023-11-03,704,26417.14305356,0,373.14284778
2023-11-04,1263,25395.2860353,1,366.57142023
2023-11-05,3030,21859.57156063,70,337.99999142
2023-11-06,153536,24393.42829249,1102,370.85713506
2023-11-07,11021,24512.85682744,1548,392.8571495
2023-11-08,822,24484.57109911,6,393.28572083
2023-11-09,888,24466.28540313,0,389.5714349
2023-11-10,734,24470.57109046,2,389.8571491
2023-11-11,1118,24449.85680089,2,390.00000623
2023-11-12,2558,24382.42824916,39,385.57143415
2023-11-13,184626,28823.85717483,1093,384.28571895
2023-11-14,12010,28965.14293549,1603,392.14285395
2023-11-15,865,28971.2857633,3,391.71428243
2023-11-16,948,28979.85720429,1,391.85713963
2023-11-17,827,28993.1429849,1,391.71428243
2023-11-18,1252,29012.28578643,3,391.8571395
2023-11-19,2840,29052.57151893,30,390.57142531
2023-11-20,216484,33603.7145053,1058,385.57142969
2023-11-21,12360,33653.71449072,1593,384.14286049
2023-11-22,77,33541.14311772,1,383.85714621
2023-11-23,227,33438.14306393,0,383.71428907
2023-11-24,134,33339.14306733,2,383.85714624
2023-11-25,860,33283.1430809,3,383.85714624
2023-11-26,3977,33445.57166547,28,383.57143212
2023-11-27,263047,40097.42860446,1287,416.28571364
2023-11-28,10116,39776.85718522,1910,461.57143434
2023-11-29,138,39785.57147035,0,461.42857719
2023-11-30,242,39787.7143269,2,461.71429147
2023-12-01,171,39793.00004138,0,461.42857719
2023-12-02,794,39783.57147305,14,463.00000569
2023-12-03,7184,40241.71428585,26,462.71429133
2023-12-04,306788,46490.42881578,1418,481.42857855
2023-12-05,9778,46442.14308162,1941,485.85712826
2023-12-06,375,46476.00023242,1,485.99998543
2023-12-07,220,46472.85737405,3,486.14284253
2023-12-08,616,46536.42880925,3,486.57141403
2023-12-09,975,46562.28592475,5,485.2856997
2023-12-10,13876,47518.28599595,24,484.99998538
2023-12-11,347821,53380.14351468,1521,499.71427218
2023-12-12,9121,53286.28635058,1972,504.14284607
2023-12-13,262,53270.14349098,1,504.14284607
2023-12-14,1027,53385.42921058,2,503.99998893
2023-12-15,718,53400.00063348,3,503.99998893
2023-12-16,1329,53450.57208151,8,504.42856034
2023-12-17,21435,54530.42925368,40,506.71427481
2023-12-18,319971,50551.85768673,1408,490.5714156
2023-12-19,10436,50739.71479962,2057,502.7142922
2023-12-20,1111,50861.00050679,7,503.571435
2023-12-21,1245,50892.14336779,19,506.0000066
2023-12-22,1125,50950.28624892,7,506.5714351
2023-12-23,1693,51002.28622352,14,507.42857793
2023-12-24,27155,51819.42913232,34,506.57143521
2023-12-25,227236,38571.57149672,1312,492.85715218
2023-12-26,11205,38681.42870834,2399,541.71427978
2023-12-27,879,38648.28580634,5,541.42856578
2023-12-28,1392,38669.28583554,7,539.71427978
2023-12-29,1248,38686.85730614,9,539.99999428
2023-12-30,1708,38689.00017134,12,539.71427971
2023-12-31,21929,37942.42864511,43,540.99999423
2024-01-01,171892,30036.14317127,1364,548.42856522
2024-01-02,22538,31655.14319181,2714,593.42856616
2024-01-03,1023,31675.71462721,9,593.99999466
2024-01-04,1634,31710.28603181,7,593.99999516
2024-01-05,1331,31722.14316871,14,594.71428088
2024-01-06,1855,31743.14317026,9,594.28570905
2024-01-07,1310,28797.57161749,72,598.42856579
2024-01-08,150709,25771.4286347,1094,559.85713622
2024-01-09,20875,25533.85719498,2860,580.71427055
2024-01-10,933,25520.99998038,7,580.42855645
2024-01-11,1551,25509.14288948,9,580.7142706
2024-01-12,1126,25479.85714698,6,579.5714137
2024-01-13,1456,25422.85719893,8,580.23808005
2024-01-14,13298,27135.4286375,25,572.9047471
2024-01-15,103470,20386.99985479,950,552.33331854
2024-01-16,20789,20374.71418846,2575,511.61905835
2024-01-17,535,20317.85705221,6,511.47620135
2024-01-18,1083,20250.99991684,5,510.9047727
2024-01-19,832,20208.99991704,4,510.6190583
2024-01-20,1323,20189.99995034,19,512.00001075
2024-01-21,9168,19599.99988671,35,513.42858215
2024-01-22,86088,17116.85735775,625,467.00001074
2024-01-23,22176,17315.00000784,2329,431.8571528
2024-01-24,358,17289.71427387,5,431.7142958
2024-01-25,815,17251.42856771,2,431.285724
2024-01-26,629,17222.42855401,4,431.2857243
2024-01-27,1213,17206.71427926,19,431.2857243
2024-01-28,5054,16619.00004869,18,428.85715285
2024-01-29,72503,14678.28565457,499,410.85715496
2024-01-30,22008,14654.28566638,1918,352.14285271
2024-01-31,285,14643.85708815,3,351.85713851
2024-02-01,834,14646.57137805,7,352.57142401
2024-02-02,724,14660.1428067,3,352.42856694
2024-02-03,1058,14637.99995693,12,351.42856694
2024-02-04,3262,14381.99990356,32,353.42856691
2024-02-05,67541,13673.14254902,436,344.42856707
2024-02-06,17180,12983.42838795,1781,324.85714667
2024-02-07,195,12970.57123352,3,324.85714668
2024-02-08,769,12961.28552724,1,324.00000395
2024-02-09,51,12865.14266867,1,323.71428965
2024-02-10,837,12833.57124287,8,323.14286098
2024-02-11,2385,12708.28554427,12,320.28571818
2024-02-12,59863,11611.42879756,275,297.28571616
2024-02-13,15611,11387.28593882,1538,262.57142837
2024-02-14,161,11382.42879869,1,262.28571422
2024-02-15,903,11401.57165869,1,262.28571422
2024-02-16,216,11425.14308017,3,262.57142837
2024-02-17,732,11410.14307897,8,262.57142837
2024-02-18,1350,11262.28593797,28,264.85714292
2024-02-19,54901,10553.4284927,266,263.57142964
2024-02-20,16339,10657.42853659,1456,251.85715113
2024-02-21,201,10663.14283071,2,252.00000833
2024-02-22,1569,10758.28568254,2,252.14286546
2024-02-23,1363,10922.14282161,1,251.85715113
2024-02-24,726,10921.28569676,4,251.28572254
2024-02-25,1550,10949.85712086,40,253.00000811
2024-02-26,51302,10435.71447546,229,247.71429376
2024-02-27,15989,10385.71443301,1404,240.28570732
2024-02-28,228,10389.57158436,1,240.14285032
2024-02-29,1574,10390.28583836,5,240.57142162
2024-03-01,828,10313.85729666,35,245.4285642
2024-03-02,689,10308.57158616,4,245.42856447
2024-03-03,1370,10282.85729656,26,243.42856479
2024-03-04,43219,9128.14290668,195,238.57142176
2024-03-05,12963,8695.85713038,1231,213.85715063
2024-03-06,271,8701.99999038,0,213.71429363
2024-03-07,1554,8699.14287881,5,213.71429348
2024-03-08,1466,8790.28571051,2,209.0000076
2024-03-09,712,8793.57141546,7,209.42857888
2024-03-10,792,8710.99999061,18,208.28572193
2024-03-11,40100,8265.42857867,186,207.00000754
2024-03-12,12607,8214.57137539,1139,193.85714481
2024-03-13,232,8208.99995839,2,194.14285911
2024-03-14,1691,8228.57136409,1,193.57143061
2024-03-15,1803,8276.71420834,5,194.00000201
2024-03-16,749,8281.99992374,5,193.71428778
2024-03-17,824,8286.57136349,4,191.71428758
2024-03-18,37721,7946.71422818,223,197.00000333
2024-03-19,8773,7399.00005208,956,170.8571484
2024-03-20,240,7400.14291036,2,170.8571484
2024-03-21,1452,7366.00009736,38,176.1428634
2024-03-22,1028,7255.28578716,2,175.71429175
2024-03-23,853,7270.14292879,7,176.00000623
2024-03-24,742,7258.42864892,28,179.42857703
2024-03-25,106047,17019.28523097,169,171.71429046
2024-03-26,4697,16436.99951944,802,149.71428884
2024-03-27,105,16417.71380376,0,149.42857464
2024-03-28,1099,16367.28523276,3,144.42857484
2024-03-29,652,16313.57093476,4,144.71428904
2024-03-30,872,16316.28522151,6,144.57143191
2024-03-31,588,16294.28521676,20,143.42857451
2024-04-01,33711,5960.571465,174,144.14285888
2024-04-02,3632,5808.4286105,700,129.57143201
2024-04-03,127,5811.57146093,2,129.85714611
2024-04-04,838,5774.28576685,2,129.71428911
2024-04-05,494,5751.7143244,3,129.57143201
2024-04-06,918,5758.28576013,4,129.28571754
2024-04-07,694,5773.42861053,20,129.28571759
2024-04-08,31836,5505.57142697,164,127.85714755
2024-04-09,5146,5721.85712047,656,121.57143178
2024-04-10,90,5716.57141247,2,121.57143178
2024-04-11,790,5709.71427334,2,121.57143178
2024-04-12,663,5733.85712834,0,121.14286028
2024-04-13,1023,5748.85712149,7,121.57143175
2024-04-14,375,5703.28569756,11,120.2857176
2024-04-15,26517,4943.4286607,123,114.42857459
2024-04-16,2254,4530.28580945,571,102.28571618
2024-04-17,115,4533.8572423,1,102.14285898
2024-04-18,913,4551.4286633,2,102.14285903
2024-04-19,536,4533.28581415,1,102.28571613
2024-04-20,1140,4550.00010245,5,102.00000181
2024-04-21,918,4627.57153205,18,103.00000181
2024-04-22,28124,4857.14271923,140,105.42857219
2024-04-23,2158,4843.42843658,485,93.14285514
2024-04-24,158,4849.57129523,0,92.99999794
2024-04-25,950,4854.85700236,1,92.85714079
2024-04-26,535,4854.71414506,0,92.71428366
2024-04-27,1832,4953.57129251,9,93.28571224
2024-04-28,1053,4972.85700631,7,91.71428363
2024-04-29,24610,4470.85718138,104,86.57142763
2024-04-30,2199,4476.71433923,480,85.85714321
2024-05-01,149,4475.4286269,14,87.85714334
2024-05-02,1069,4492.42862573,1,87.85714334
2024-05-03,602,4502.00004917,1,88.00000047
2024-05-04,1898,4511.42861047,13,88.57142904
2024-05-05,955,4497.4286134,6,88.42857189
2024-05-06,26877,4821.28572471,132,92.42857147
2024-05-07,2209,4822.71429572,381,78.2857156
2024-05-08,131,4820.14287252,3,76.71428697
2024-05-09,1074,4820.85715612,0,76.57142977
2024-05-10,775,4845.57144499,2,76.71428697
2024-05-11,1991,4858.85716536,12,76.57142977
2024-05-12,1282,4905.57145472,5,76.42857263
2024-05-13,30682,5449.1429411,63,66.57142995
2024-05-14,2619,5507.71436903,384,67.00000148
2024-05-15,119,5506.0000805,2,66.85714435
2024-05-16,896,5480.57151268,2,67.14285868
2024-05-17,506,5442.14294155,6,67.71428718
2024-05-18,2023,5446.71436424,17,68.42857303
2024-05-19,1462,5472.4286464,14,69.7142873
2024-05-20,25249,4696.28563625,115,77.14285867
2024-05-21,2461,4673.71420509,394,78.57142878
2024-05-22,145,4677.4284934,0,78.28571458
2024-05-23,668,4644.8570576,0,78.00000028
2024-05-24,380,4626.8570616,1,77.28571458
2024-05-25,1875,4605.71418275,6,75.7142859
2024-05-26,1498,4610.85704215,10,75.1428574
2024-05-27,28009,5005.14280417,107,73.99999968
2024-05-28,2296,4981.57137285,356,68.57142695
2024-05-29,119,4977.8570881,1,68.7142841
2024-05-30,419,4942.2856611,1,68.85714123
2024-05-31,318,4933.42851625,2,68.9999984
2024-06-01,1943,4943.1428121,15,70.28571253
2024-06-02,1903,5000.9999618,11,70.42856968
2024-06-03,28529,5075.28572997,169,79.28571258
2024-06-04,1699,4990.0000178,351,78.57142824
2024-06-05,92,4986.1428748,0,78.4285711
2024-06-06,365,4978.4285848,0,78.28571397
2024-06-07,292,4974.7142988,0,77.99999967
2024-06-08,2809,5098.4286038,6,76.71428553
2024-06-09,2160,5135.1428981,5,75.85714261
2024-06-10,28481,5128.28582887,143,72.14285688
2024-06-11,1823,5146.00011514,400,79.14285541
2024-06-12,32,5137.42868814,0,79.14285541
2024-06-13,257,5122.00011514,0,79.14285541
2024-06-14,247,5115.57154159,0,79.14285541
2024-06-15,2899,5128.42868399,8,79.42856968
2024-06-16,2980,5245.57154356,6,79.57142682
2024-06-17,30744,5568.85722111,227,91.57142764
2024-06-18,2019,5596.85722034,470,101.57142885
2024-06-19,12,5594.00007834,0,101.57142885
2024-06-20,260,5594.42864264,4,102.14285743
2024-06-21,196,5587.14292814,0,102.14285743
2024-06-22,1842,5436.14290574,12,102.71428598
2024-06-23,2913,5426.57146294,3,102.28571454
2024-06-24,37808,6435.71439031,212,100.14285747
2024-06-25,2270,6471.5715305,469,99.9999991
2024-06-26,28,6473.8572457,0,99.9999991
2024-06-27,405,6494.5715358,0,99.42857052
2024-06-28,262,6504.0001114,1,99.57142767
2024-06-29,3282,6709.7144028,16,100.14285637
2024-06-30,3888,6849.00010103,4,100.28571354
2024-07-01,41253,7341.14279121,226,102.28571316
2024-07-02,2716,7404.85708281,568,116.4285746
2024-07-03,22,7403.99994121,0,116.4285746
2024-07-04,415,7405.42850981,0,116.4285746
2024-07-05,350,7417.99993491,0,116.28571745
2024-07-06,1395,7148.42850751,11,115.57143155
2024-07-07,3794,7134.99993608,5,115.71428875
2024-07-08,41358,7149.99995571,247,118.71428833
2024-07-09,2700,7147.71423394,630,127.57142829
2024-07-10,34,7149.42852164,0,127.57142829
2024-07-11,579,7172.85709147,0,127.57142829
2024-07-12,368,7175.42851547,0,127.57142829
2024-07-13,1030,7123.28566277,6,126.85714267
2024-07-14,2915,6997.71426241,2,126.42857124
2024-07-15,46240,7695.14289633,273,130.14285726
2024-07-16,3552,7816.85718291,772,150.4285743
2024-07-17,9,7813.28575404,0,150.4285743
2024-07-18,1069,7883.28576634,1,150.57143145
2024-07-19,479,7899.14290854,0,150.57143145
2024-07-20,1070,7904.85719391,3,150.14286
2024-07-21,2068,7783.85716864,7,150.8571457
2024-07-22,53292,8791.28587403,318,157.28571928
2024-07-23,3348,8762.14301433,909,176.85714506
2024-07-24,52,8768.28587123,0,176.85714506
2024-07-25,702,8715.8573037,0,176.71428791
2024-07-26,614,8735.14299483,1,176.85714506
2024-07-27,928,8714.8572834,2,176.71428793
2024-07-28,1562,8642.57158066,9,177.00000223
2024-07-29,56801,9143.85712884,281,171.71428675
2024-07-30,2922,9082.99998574,1033,189.4285781
2024-07-31,9,9076.85712819,0,189.4285781
2024-08-01,781,9088.14283533,2,189.7142923
2024-08-02,666,9095.57140733,0,189.57143515
2024-08-03,566,9043.85712046,1,189.428578
2024-08-04,1162,8986.71426273,13,190.0000065
2024-08-05,58925,9290.14288344,305,193.42857713
2024-08-06,2025,9162.00002487,1117,205.42857915
2024-08-07,1,9160.85716828,0,205.42857915
2024-08-08,779,9160.571482,0,205.14286495
2024-08-09,585,9149.0000535,0,205.14286495
2024-08-10,611,9155.428627,4,205.5714364
2024-08-11,1337,9180.4286077,5,204.42857933
2024-08-12,58338,9096.57155077,288,202.00000804
2024-08-13,1875,9075.14297692,1118,202.14285172
2024-08-14,3,9075.42869207,0,202.14285172
2024-08-15,596,9049.28582607,0,202.14285172
2024-08-16,515,9039.28582907,0,202.14285172
2024-08-17,438,9014.57153952,1,201.71428027
2024-08-18,1104,8981.28582382,10,202.42856604
2024-08-19,70415,10707.28581352,363,213.14285212
2024-08-20,1538,10659.14295984,1292,237.99999469
2024-08-21,1,10658.85724559,0,237.99999469
2024-08-22,455,10638.00009569,0,237.99999469
2024-08-23,469,10631.42867129,0,237.99999469
2024-08-24,261,10606.14295724,0,237.85713754
2024-08-25,1114,10607.57152124,4,236.99999464
2024-08-26,75061,11271.28577832,348,234.85713689
2024-08-27,1294,11236.42863564,1385,248.14285032
2024-08-28,1,11236.42863564,0,248.14285032
2024-08-29,410,11230.00007584,0,248.14285032
2024-08-30,3,11163.42864279,0,248.14285032
2024-08-31,1028,11273.00006704,1,248.28570747
2024-09-01,950,11249.57150324,21,250.71427887
2024-09-02,76527,11458.99995606,341,249.71427999
2024-09-03,1195,11444.85709632,1247,230.00000841
2024-09-04,3,11445.14281047,0,230.00000841
2024-09-05,303,11429.8570891,0,230.00000841
2024-09-06,1,11429.57137475,0,230.00000841
2024-09-07,677,11379.42852632,1,230.00000841
2024-09-08,717,11346.14280992,7,228.00000841
2024-09-09,83186,12297.42852226,284,219.85714971
2024-09-10,1176,12294.71423983,1269,222.999994
2024-09-11,1,12294.42852568,0,222.999994
2024-09-12,231,12284.14281848,0,222.999994
2024-09-13,259,12320.99995848,0,222.999994
2024-09-14,314,12269.14281118,2,223.14285115
2024-09-15,649,12259.42852885,1,222.2857083
2024-09-16,93213,13691.8571017,277,221.28570926
2024-09-17,1026,13670.42853165,1116,199.42857359
2024-09-18,2,13670.57138875,0,199.42857359
2024-09-19,170,13661.85709875,0,199.42857359
2024-09-20,1,13624.99995575,0,199.42857359
2024-09-21,239,13614.28567015,1,199.28571644
2024-09-22,482,13590.42852788,6,200.00000216
2024-09-23,96649,14081.28581131,299,203.14285878
2024-09-24,1341,14126.28580461,1058,194.85715024
2024-09-25,4,14126.57151911,0,194.85715024
2024-09-26,147,14123.28580411,0,194.85715024
2024-09-27,140,14143.14294811,0,194.85715024
2024-09-28,289,14150.28580511,3,195.14286452
2024-09-29,695,14180.71437894,2,194.57143595
2024-09-30,87729,12906.42841915,337,200.00000683
2024-10-01,1245,12892.71414135,996,191.14286254
2024-10-02,6,12892.99985575,0,191.14286254
2024-10-03,107,12887.28556835,0,191.14286254
2024-10-04,89,12879.99985605,0,191.14286254
2024-10-05,285,12879.42842735,4,191.28571971
2024-10-06,837,12899.71413742,1,191.14286251
2024-10-07,80965,11933.42838552,352,193.2857198
2024-10-08,1325,11944.85695418,824,168.71428123
2024-10-09,1,11944.14266841,0,168.71428123
2024-10-10,68,11938.57123851,0,168.71428123
2024-10-11,1,11925.99981121,0,168.71428123
2024-10-12,354,11935.85695278,0,168.14285263
2024-10-13,869,11940.42838468,0,167.99999548
2024-10-14,65371,9712.71433313,373,170.99999655
2024-10-15,1551,9745.00004624,761,162.00000234
2024-10-16,10,9746.28576004,0,162.00000234
2024-10-17,53,9744.14290384,0,162.00000234
2024-10-18,53,9751.57147484,0,162.00000234
2024-10-19,404,9758.71433384,1,162.14285949
2024-10-20,917,9765.57146824,0,162.14285949
2024-10-21,58498,8783.71428345,359,160.14285912
2024-10-22,1489,8774.85714190001,662,145.99999624
2024-10-23,40,8779.1428556,0,145.99999624
2024-10-24,11,8773.1428556,0,145.99999624
2024-10-25,51,8772.85714175,0,145.99999624
2024-10-26,500,8786.57142775,1,145.99999624
2024-10-27,905,8784.85714282,0,145.99999624
2024-10-28,47684,7239.9999336,354,145.28571053
2024-10-29,1548,7248.42850675,619,139.14286053
2024-10-30,3,7243.14279315,0,139.14286053
2024-10-31,47,7248.28565075,0,139.14286053
2024-11-01,78,7252.1427936,6,140.0000034
2024-11-02,558,7260.4285067,1,140.0000034
2024-11-03,798,7245.1427967,1,140.14286053
2024-11-04,43026,6579.71438308,267,127.71428849
2024-11-05,1691,6600.14294518,569,120.57142844
2024-11-06,8,6600.85723008,0,120.57142844
2024-11-07,26,6597.85722988,0,120.57142844
2024-11-08,25,6590.28580088,0,119.71428559
2024-11-09,575,6592.71436888,0,119.57142844
2024-11-10,1065,6630.85722751,1,119.57142844
2024-11-11,43451,6691.57146693,245,116.42857108
2024-11-12,1744,6699.14290081,545,112.99999683
2024-11-13,10,6699.42861461,0,112.99999683
2024-11-14,34,6700.57147161,0,112.99999683
2024-11-15,23,6700.28575751,0,112.99999683
2024-11-16,513,6691.42861951,1,113.14285398
2024-11-17,1169,6706.28575516,2,113.28571113
2024-11-18,46753,7177.99984333,224,110.28571248
2024-11-19,1290,7113.14269945,488,102.14286245
2024-11-20,12,7113.42841365,0,102.14286245
2024-11-21,31,7112.99984265,0,102.14286245
2024-11-22,6,7110.57127065,0,102.14286245
2024-11-23,523,7111.99983965,0,102.0000053
2024-11-24,1252,7123.8569938,0,101.714291
2024-11-25,48900,7430.57131206,229,102.42857615
2024-11-26,1138,7408.85703308,517,106.57143042
2024-11-27,9,7408.42846098,0,106.57143042
2024-11-28,33,7408.71417598,0,106.57143042
2024-11-29,24,7411.28560498,0,106.57143042
2024-11-30,524,7411.42846941,5,107.28571615
2024-12-01,1380,7429.71418471,11,108.85714465
2024-12-02,51165,7753.28575055,203,105.1428591
2024-12-03,1278,7773.28575131,522,105.85713908
2024-12-04,38,7777.42860831,0,105.85713908
2024-12-05,4,7773.28575031,0,105.85713908
2024-12-06,50,7777.00003731,0,105.85713908
2024-12-07,587,7786.00003088,0,105.14285335
2024-12-08,1627,7821.28573643,0,103.57142485
2024-12-09,50073,7665.28584924,161,97.57142454
2024-12-10,1313,7670.28584311,591,107.42857304
2024-12-11,28,7668.85727111,0,107.42857304
2024-12-12,43,7674.42869911,0,107.42857304
2024-12-13,30,7671.57155711,0,107.42857304
2024-12-14,740,7693.42869711,0,107.42857304
2024-12-15,1731,7708.28584116,1,107.57143019
2024-12-16,45110,6999.28561923,226,116.85714444
2024-12-17,995,6953.85705648,614,120.14285302
2024-12-18,50,6956.99991358,0,120.14285302
2024-12-19,7,6951.85705658,0,120.14285302
2024-12-20,59,6955.99991258,0,120.14285302
2024-12-21,870,6974.57134258,0,120.14285302
2024-12-22,1484,6939.28562788,0,119.99999587
2024-12-23,34207,5381.71441065,176,112.85713955
2024-12-24,718,5342.14297655,688,123.42857677
2024-12-25,35,5340.00012145,0,123.42857677
2024-12-26,2,5339.28583545,0,123.42857677
2024-12-27,32,5335.42869195,0,123.42857677
2024-12-28,5,5211.85726605,0,123.42857677
2024-12-29,971,5138.57155745,2,123.71429107
2024-12-30,23868,3661.57141915,200,127.14286259
2024-12-31,16447,5908.57136817,1003,172.14286487
2025-01-01,4,5904.14279687,7,173.14286487
2025-01-02,65,5913.14279647,0,173.14286487
2025-01-03,41,5914.42851087,0,173.14286487
2025-01-04,4,5914.28565387,0,173.14286487
2025-01-05,2,5775.85707647,0,172.85715057
2025-01-06,24526,5869.85713868,193,171.85714874
2025-01-07,22720,6765.99998492,1174,196.28570883
2025-01-08,5,6766.14284182,0,195.28570883
2025-01-09,58,6765.14284122,0,195.28570883
2025-01-10,40,6764.99998522,0,195.28570883
2025-01-11,7,6765.42855672,0,195.28570883
2025-01-12,1,6765.28569972,0,195.28570883
2025-01-13,20776,6229.57131773,222,199.42856655
2025-01-14,20305,5884.57149828,1100,188.85713628
2025-01-15,1,5884.00006958,0,188.85713628
2025-01-16,1,5875.85721198,0,188.85713628
2025-01-17,1,5870.28578365,0,188.85713628
2025-01-18,1,5869.42864078,0,188.85713628
2025-01-19,1,5869.42864078,0,188.85713628
2025-01-20,16963,5324.71436574,132,175.99999288
2025-01-21,19902,5267.14281912,1057,169.85714201
2025-01-22,1,5267.14281912,0,169.85714201
2025-01-23,1,5267.14281912,0,169.85714201
2025-01-24,1,5267.14281912,0,169.85714201
2025-01-25,32,5271.57139012,0,169.85714201
2025-01-26,1,5271.57139012,0,169.85714201
2025-01-27,15755,5098.99992755,95,164.57142851
2025-01-28,18630,4917.2857597,1014,158.42857103
2025-01-29,2,4917.4286167,0,158.42857103
2025-01-30,5,4918.0000447,0,158.42857103
2025-01-31,5,4918.5714737,0,158.42857103
2025-02-01,1,4914.1429022,0,158.42857103
2025-02-02,1885,5183.2857522,2,158.71428533
2025-02-03,13781,4901.28590635,94,158.57142824
2025-02-04,20996,5239.28590199,908,143.4285708
2025-02-05,1,5239.14304489,0,143.4285708
2025-02-06,1,5238.57161629,0,143.4285708
2025-02-07,1,5238.00018769,0,143.4285708
2025-02-08,1,5238.00018769,0,143.4285708
2025-02-09,1,4968.85733769,0,143.1428565
2025-02-10,12753,4822.00010708,89,142.42857066
2025-02-11,26872,5661.42863824,813,128.8571471
2025-02-12,1,5661.42863824,0,128.8571471
2025-02-13,1,5661.42863824,0,128.8571471
2025-02-14,1,5661.42863824,0,128.8571471
2025-02-15,1,5661.42863824,0,128.8571471
2025-02-16,13,5663.14292394,0,128.8571471
2025-02-17,11827,5530.85720091,66,125.57143251
2025-02-18,25572,5345.14273038,809,124.99999749
2025-02-19,3667,5868.85698738,1,125.14285464
2025-02-20,3,5869.14270188,0,125.14285464
2025-02-21,2,5869.28555888,0,125.14285464
2025-02-22,1,5869.28555888,0,125.14285464
2025-02-23,1,5867.57127325,0,125.14285464
2025-02-24,10685,5704.42841079,76,126.57142661
2025-02-25,17257,4516.57138017,773,121.42856831
2025-02-26,2,3992.99998017,0,121.28571116
2025-02-27,1,3992.7142659,0,121.28571116
2025-02-28,1,3992.57140873,0,121.28571116
2025-03-01,1,3992.57140873,0,121.28571116
2025-03-02,1,3992.57140873,0,121.28571116
2025-03-03,9355,3802.5713829,59,118.85713941
2025-03-04,12472,3118.99986913,670,104.14285258
2025-03-05,2,3118.99986913,0,104.14285258
2025-03-06,0,3118.857012,0,104.14285258
2025-03-07,2,3118.99986914,0,104.14285258
2025-03-08,2,3119.14272631,0,104.14285258
2025-03-09,0,3118.99986914,0,104.14285258
2025-03-10,8952,3061.42845871,57,103.8571385
2025-03-11,9497,2636.42845979,542,85.57143305
2025-03-12,1,2636.28560266,0,85.57143305
2025-03-13,1,2636.42845979,0,85.57143305
2025-03-14,1,2636.28560266,0,85.57143305
2025-03-15,2,2636.28560264,0,85.57143305
2025-03-16,1,2636.42845978,0,85.57143305
2025-03-17,4557,2008.57133964,49,84.42857577
2025-03-18,6679,1606.00001137,507,79.42857563
2025-03-19,1,1606.00001137,0,79.42857563
2025-03-20,1,1606.00001137,0,79.42857563
2025-03-21,1,1606.00001137,0,79.42857563
2025-03-22,1,1605.85715422,0,79.42857563
2025-03-23,1,1605.85715422,0,79.42857563
2025-03-24,4398,1583.14287554,35,77.42857569
2025-03-25,5202,1372.14283131,515,78.57142999
2025-03-26,2,1372.28568846,0,78.57142999
2025-03-27,1,1372.28568846,0,78.57142999
2025-03-28,0,1372.14283133,0,78.57142999
2025-03-29,1,1372.14283133,0,78.57142999
2025-03-30,1,1372.14283133,0,78.57142999
2025-03-31,4229,1347.99997425,26,77.28571564
2025-04-01,4437,1238.71430418,454,68.57142995
2025-04-02,0,1238.4285899,0,68.57142995
2025-04-03,0,1238.28573273,0,68.57142995
2025-04-04,3,1238.71430418,0,68.57142995
2025-04-05,3,1239.00001848,0,68.57142995
2025-04-06,1,1239.00001848,0,68.57142995
2025-04-07,3916,1194.28572087,24,68.28571574
2025-04-08,3827,1107.14285997,398,60.2857145
2025-04-09,1,1107.2857171,0,60.2857145
2025-04-10,1,1107.4285743,0,60.2857145
2025-04-11,1,1107.14286002,0,60.2857145
2025-04-12,3,1107.14285997,0,60.2857145
2025-04-13,1,1107.14285997,0,60.2857145
2025-04-14,3515,1049.8571602,25,60.42857163
2025-04-15,2820,906.00001752,423,64.00000135
2025-04-16,1,906.00001752,0,64.00000135
2025-04-17,1,906.00001752,0,64.00000135
2025-04-18,1,906.00001752,0,64.00000135
2025-04-19,1,905.71430322,0,64.00000135
2025-04-20,2,905.85716037,0,64.00000135
2025-04-21,3282,872.57144299,22,63.57142992
2025-04-22,3303,941.57142424,368,55.71428572
2025-04-23,1,941.57142424,0,55.71428572
2025-04-24,6,942.28570996,0,55.71428572
2025-04-25,3,942.57142429,0,55.71428572
2025-04-26,1,942.57142426,0,55.71428572
2025-04-27,0,942.28571002,0,55.71428572
2025-04-28,3401,959.28570972,19,55.2857143
2025-04-29,3092,929.14287411,327,49.4285714
2025-04-30,0,929.00001698,0,49.4285714
2025-05-01,8,929.28573123,0,49.4285714
2025-05-02,0,928.85715988,0,49.4285714
2025-05-03,4,929.28573118,0,49.4285714
2025-05-04,1,929.42858833,0,49.4285714
2025-05-05,3286,913.00001804,20,49.57142848
2025-05-06,3782,1011.57142933,299,45.57142863
2025-05-07,7,1012.57142933,0,45.57142863
2025-05-08,0,1011.42857223,0,45.57142863
2025-05-09,1,1011.57142933,0,45.57142863
2025-05-10,69232,10901.28600063,22,48.71428563
2025-05-11,0,10901.14314348,0,48.71428563
